player_id,player_name,last_season,current_club_id,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,current_club_domestic_competition_id,current_club_name,club_code,club_name,competition_id,total_market_value,squad_size,average_age,foreigners_number,foreigners_percentage,national_team_players,stadium_name,stadium_seats,net_transfer_record,coach_name,filename,name,sub_type,country_id,country_name,domestic_league_code,url,is_major_national_league,full_name,Still in activity,Has an agent?,market_value_in_millions
94005,Sead Kolasinac,2023,800,Germany,Karlsruhe,Bosnia-Herzegovina,1993-06-20,Centre-Back,Defender,left,183.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/94005-1666815100.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Sead Kolasinac,Yes,No,8.0
119228,Luis Muriel,2022,800,Colombia,Santo Tomás,Colombia,1991-04-16,Centre-Forward,Attack,right,179.0,2024-06-30 00:00:00,World Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/119228-1596182523.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Luis Muriel,No,Yes,5.0
125020,José Luis Palomino,2023,800,Argentina,San Miguel de Tucumán,Argentina,1990-01-05,Centre-Back,Defender,left,188.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/125020-1663582906.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,José Luis Palomino,Yes,No,1.0
133179,Marten de Roon,2023,800,Netherlands,Zwijndrecht,Netherlands,1991-03-29,Defensive Midfield,Midfield,right,185.0,2024-06-30 00:00:00,SEG,https://img.a.transfermarkt.technology/portrait/header/133179-1663582942.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Marten de Roon,Yes,Yes,8.0
165513,Berat Djimsiti,2023,800,Switzerland,Zürich,Albania,1993-02-19,Centre-Back,Defender,right,190.0,2025-06-30 00:00:00,LITCHI AG,https://img.a.transfermarkt.technology/portrait/header/165513-1663582842.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Berat Djimsiti,Yes,Yes,10.0
173859,Davide Zappacosta,2023,800,Italy,Sora,Italy,1992-06-11,Right Midfield,Midfield,right,182.0,2025-06-30 00:00:00,World Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/173859-1661268432.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Davide Zappacosta,Yes,Yes,6.0
205938,Mario Pasalic,2023,800,Germany,Mainz,Croatia,1995-02-09,Central Midfield,Midfield,right,188.0,2025-06-30 00:00:00,TTMA,https://img.a.transfermarkt.technology/portrait/header/205938-1695028453.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Mario Pasalic,Yes,Yes,13.0
242359,Juan Musso,2023,800,Argentina,San Nicolás,Argentina,1994-05-06,Goalkeeper,Goalkeeper,right,191.0,2025-06-30 00:00:00,World Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/242359-1663583047.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Juan Musso,Yes,Yes,6.5
255450,Aleksey Miranchuk,2023,800,Russia,"Slavyansk-na-Kubani, Krasnodar Region",Russia,1995-10-17,Attacking Midfield,Midfield,left,182.0,2025-06-30 00:00:00,Shpinev Vadim,https://img.a.transfermarkt.technology/portrait/header/255450-1661511113.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Aleksey Miranchuk,Yes,Yes,9.0
275303,Hans Hateboer,2023,800,Netherlands,Beerta,Netherlands,1994-01-09,Right Midfield,Midfield,right,185.0,2024-06-30 00:00:00,PUM,https://img.a.transfermarkt.technology/portrait/header/275303-1661509184.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Hans Hateboer,Yes,Yes,4.0
315867,Gianluca Scamacca,2023,800,Italy,Roma,Italy,1999-01-01,Centre-Forward,Attack,right,195.0,2027-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/315867-1659354755.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Gianluca Scamacca,Yes,Yes,25.0
340879,Merih Demiral,2022,800,Turkey,Kocaeli,Turkey,1998-03-05,Centre-Back,Defender,right,190.0,2026-06-30 00:00:00,Cenk Melih Yazıcı,https://img.a.transfermarkt.technology/portrait/header/340879-1655706148.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Merih Demiral,No,Yes,20.0
346766,Guilherme Arana,2019,800,Brazil,São Paulo,Brazil,1997-04-14,Left-Back,Defender,left,176.0,2024-12-31 00:00:00,Elenko Sports Ltda.,https://img.a.transfermarkt.technology/portrait/header/346766-1662404116.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,,No,Yes,10.0
360518,Teun Koopmeiners,2023,800,Netherlands,Castricum,Netherlands,1998-02-28,Attacking Midfield,Midfield,left,184.0,2027-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/360518-1707302998.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Teun Koopmeiners,Yes,Yes,40.0
361065,Mitchel Bakker,2023,800,Netherlands,Purmerend,Netherlands,2000-06-20,Left Midfield,Midfield,left,185.0,2027-06-30 00:00:00,Team Raiola,https://img.a.transfermarkt.technology/portrait/header/361065-1658913284.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Mitchel Bakker,Yes,Yes,7.0
392956,Enrico Del Prato,2021,800,Italy,Bergamo,Italy,1999-11-10,Right-Back,Defender,right,183.0,,,https://img.a.transfermarkt.technology/portrait/header/392956-1557500707.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Enrico Del Prato,No,No,2.8
392964,Emmanuel Latte Lath,2018,800,Cote d'Ivoire,Anoumalo Marcory,Cote d'Ivoire,1999-01-01,Centre-Forward,Attack,right,176.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/392964-1670354624.png?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Emmanuel Latte Lath,No,No,4.5
406040,Ademola Lookman,2023,800,England,London,Nigeria,1997-10-20,Second Striker,Attack,right,174.0,2026-06-30 00:00:00,ROOF,https://img.a.transfermarkt.technology/portrait/header/406040-1682076571.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Ademola Lookman,Yes,Yes,30.0
430503,Jacopo Da Riva,2021,800,Italy,Montebelluna,Italy,2000-10-27,Central Midfield,Midfield,both,187.0,2023-06-30 00:00:00,Patrick Bastianelli,https://img.a.transfermarkt.technology/portrait/header/430503-1597301066.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Jacopo Da Riva,No,Yes,1.2
435772,Charles De Ketelaere,2023,800,Belgium,Brugge,Belgium,2001-03-10,Attacking Midfield,Midfield,left,192.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/435772-1659601388.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Charles De Ketelaere,Yes,No,30.0
459763,Marco Carnesecchi,2023,800,Italy,Rimini,Italy,2000-07-01,Goalkeeper,Goalkeeper,right,191.0,2026-06-30 00:00:00,World Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/459763-1695027944.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Marco Carnesecchi,Yes,Yes,15.0
496745,Emil Holm,2023,800,Sweden,Göteborg,Sweden,2000-05-13,Right Midfield,Midfield,right,191.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/496745-1688450376.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Emil Holm,Yes,No,12.0
503075,Isak Hien,2023,800,Sweden,Kista,Sweden,1999-01-13,Centre-Back,Defender,right,191.0,2028-06-30 00:00:00,BHM Sports Agency,https://img.a.transfermarkt.technology/portrait/header/503075-1660197277.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Isak Hien,Yes,Yes,9.0
535469,Valentin Mihaila,2021,800,Romania,Finta,Romania,2000-02-02,Left Winger,Attack,right,180.0,2025-06-30 00:00:00,Ioan Becali,https://img.a.transfermarkt.technology/portrait/header/535469-1643724210.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Valentin Mihaila,No,Yes,2.4
564305,Michel Adopo,2023,800,France,Villeneuve-Saint-Georges,France,2000-07-19,Central Midfield,Midfield,right,187.0,2027-06-30 00:00:00,Scuderia,https://img.a.transfermarkt.technology/portrait/header/564305-1663596592.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Michel Adopo,Yes,Yes,1.0
567470,Samuel Giovane,2021,800,Italy,Lugo,Italy,2003-03-28,Central Midfield,Midfield,left,181.0,2023-06-30 00:00:00,TMP SOCCER srl ,https://img.a.transfermarkt.technology/portrait/header/567470-1603283523.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Samuel Giovane,No,Yes,1.4
571604,Giorgio Scalvini,2023,800,Italy,Chiari,Italy,2003-12-11,Centre-Back,Defender,right,194.0,2028-06-30 00:00:00,TMP SOCCER srl ,https://img.a.transfermarkt.technology/portrait/header/571604-1701860841.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Giorgio Scalvini,Yes,Yes,45.0
607854,Éderson,2023,800,Brazil,Campo Grande,Brazil,1999-07-07,Central Midfield,Midfield,right,183.0,2027-06-30 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/607854-1646648856.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,,Yes,Yes,30.0
616631,Matteo Ruggeri,2023,800,Italy,San Giovanni Bianco,Italy,2002-07-11,Left Midfield,Midfield,left,187.0,2028-06-30 00:00:00,TMP SOCCER srl ,https://img.a.transfermarkt.technology/portrait/header/616631-1695028258.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Matteo Ruggeri,Yes,Yes,15.0
649016,El Bilal Touré,2023,800,Cote d'Ivoire,Adjamé,Mali,2001-10-03,Centre-Forward,Attack,both,185.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/649016-1690782316.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,El Bilal Touré,Yes,No,20.0
663900,Giovanni Bonfanti,2023,800,Italy,Milano,Italy,2003-01-17,Centre-Back,Defender,left,187.0,,SEG,https://img.a.transfermarkt.technology/portrait/header/663900-1655235533.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Giovanni Bonfanti,Yes,Yes,1.0
988862,Moustapha Cissé,2021,800,Guinea,Conakry,Guinea,2003-09-14,Centre-Forward,Attack,right,182.0,2023-06-30 00:00:00,MVP United,https://img.a.transfermarkt.technology/portrait/header/988862-1647849573.jpg?lm=1,IT1,Atalanta Bergamasca Calcio S.p.a.,atalanta-bergamo,Atalanta Bergamasca Calcio S.p.a.,IT1,,25,26.7,17,68.0,16,Gewiss Stadium,21747,74490000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Moustapha Cissé,No,Yes,1.0
57280,Giacomo Bonaventura,2023,430,Italy,San Severino Marche,Italy,1989-08-22,Central Midfield,Midfield,right,180.0,2024-06-30 00:00:00,Team Raiola,https://img.a.transfermarkt.technology/portrait/header/57280-1707150976.jpg?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Giacomo Bonaventura,Yes,Yes,3.0
73926,Davide Faraoni,2023,430,Italy,Bracciano,Italy,1991-10-25,Right-Back,Defender,right,180.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/73926-1663671695.jpg?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Davide Faraoni,Yes,No,2.0
87210,Davide Astori,2017,430,Italy,San Giovanni Bianco,Italy,1987-01-07,Centre-Back,Defender,left,189.0,,,https://img.a.transfermarkt.technology/portrait/header/87210-1520162249.jpg?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Davide Astori,No,No,7.5
89086,Aleksandr Kokorin,2021,430,UdSSR,"Valuyki, Belgorod Oblast",Russia,1991-03-19,Centre-Forward,Attack,right,184.0,2023-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/89086-1668889566.jpg?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Aleksandr Kokorin,No,No,1.0
96254,Pietro Terracciano,2023,430,Italy,San Felice a Cancello,Italy,1990-03-08,Goalkeeper,Goalkeeper,right,193.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/96254-1595853091.jpg?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Pietro Terracciano,Yes,No,2.5
124555,Cristiano Biraghi,2023,430,Italy,Cernusco sul Naviglio,Italy,1992-09-01,Left-Back,Defender,left,185.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/124555-1595933275.jpg?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Cristiano Biraghi,Yes,No,4.0
167727,Andrea Belotti,2023,430,Italy,Calcinate,Italy,1993-12-20,Centre-Forward,Attack,right,181.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/167727-1663581136.jpg?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Andrea Belotti,Yes,No,6.0
179757,Maximiliano Olivera,2020,430,Uruguay,Montevideo,Uruguay,1992-03-05,Left-Back,Defender,left,182.0,,Paco Casal,https://img.a.transfermarkt.technology/portrait/header/179757-1486637699.jpg?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Maximiliano Olivera,No,Yes,1.5
184894,Alfred Duncan,2023,430,Ghana,Accra,Ghana,1993-03-10,Central Midfield,Midfield,left,178.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/184894-1663591729.jpg?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Alfred Duncan,Yes,No,4.5
201040,Marco Benassi,2022,430,Italy,Modena,Italy,1994-09-08,Central Midfield,Midfield,right,184.0,2024-06-30 00:00:00,Romano Eleven SAS,https://img.a.transfermarkt.technology/portrait/header/201040-1644233941.jpg?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Marco Benassi,No,Yes,1.2
215616,Erick Pulgar,2021,430,Chile,Antofagasta,Chile,1994-01-15,Defensive Midfield,Midfield,right,187.0,2025-12-31 00:00:00,Fernando Felicevich,https://img.a.transfermarkt.technology/portrait/header/215616-1643971374.png?lm=1,IT1,Associazione Calcio Fiorentina,ac-florenz,Associazione Calcio Fiorentina,IT1,,28,25.9,14,50.0,7,Artemio Franchi,43147,16780000.0,,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,serie-a,first_tier,75,Italy,IT1,https://www.transfermarkt.co.uk/serie-a/startseite/wettbewerb/IT1,True,Erick Pulgar,No,Yes,6.0
